"Longitude","Latitude","Date","Category","Description"
"-88.2413346","40.1157502","11/10/2013","Theft","Valued at $100"
"-88.236343","40.1133195","11/08/2013","Theft","Valued at $170"
"-88.2408437","40.1100004","10/29/2013","Theft","Valued at $559"
"-88.2373944","40.111383","11/03/2013","Theft","Valued at $120"
"-88.276163","40.1126282","11/24/2013","Theft","Valued at $3,000"
"-88.2424343","40.1245493","12/08/2013","Theft","Valued at $110"
"-88.2352138","40.1117338","12/15/2013","Theft","Valued at $600"
"-88.252793","40.1050872","12/01/2013","Theft","Valued at $200"
"-88.2357073","40.1114097","12/19/2013","Theft","Valued at $250"
"-88.2388803","40.1046174","12/28/2013","Theft","Valued at $200"
"-88.2310617","40.126391","1/16/2014","Theft","Valued at $126"
"-88.2828417","40.0905095","1/30/2014","Theft","Valued at $69"
"-88.2444057","40.1102548","3/20/2014","Theft","Valued at $100"
"-88.2428741","40.1199755","3/24/2014","Theft","Valued at $400"
"-88.2782364","40.1060391","3/21/2014","Theft","Valued at $250"
"-88.2466346","40.1222153","4/05/2014","Theft","Valued at $120"
"-88.2510442","40.1102158","3/30/2014","Theft","Valued at $300"
"-88.2558131","40.1089111","4/13/2014","Theft","Valued at $500"
"-88.2320058","40.1231485","4/15/2013","Theft","Valued at $100"
"-88.2486784","40.1326808","3/24/2014","Theft","Valued at $100"
"-88.236343","40.1134015","4/28/2014","Theft","Valued at $250"
"-88.2834452","40.0981937","4/30/2014","Theft","Valued at $100"
"-88.245028","40.1291125","4/22/2014","Theft","Valued at $1,100"
"-88.2370698","40.1173583","5/02/2014","Theft","Valued at $700"
"-88.2671374","40.0836248","5/03/2014","Theft","Valued at $90"
"-88.2672071","40.0835961","5/03/2014","Theft","Valued at $700"
"-88.2551908","40.1220143","5/05/2014","Theft","Valued at $100"
"-88.2363081","40.1133584","5/05/2014","Theft","Valued at $475"
"-88.2363242","40.1152538","4/25/2014","Theft","Valued at $100"
"-88.2363832","40.1152497","4/25/2014","Theft","Valued at $120"
"-88.2492793","40.0966056","5/08/2014","Theft","Valued at $149"
"-88.2548422","40.1470935","5/12/2014","Theft","Valued at $50"
"-88.3100796","40.1289012","5/10/2014","Theft","Valued at $1,400"
"-88.2346451","40.1055057","5/17/2014","Theft","Valued at $550"
"-88.2519239","40.1111758","5/20/2014","Theft","Valued at $150"
"-88.2564783","40.1268053","5/23/2014","Theft","Valued at $100"
"-88.2492954","40.097295","5/25/2014","Theft","Valued at $1"
"-88.2347631","40.1048082","5/22/2014","Theft","Valued at $480"
"-88.2450789","40.1179203","5/28/2014","Theft","Valued at $200"
"-88.2425952","40.113822","4/25/2014","Theft","Valued at $100"
"-88.2799637","40.0973443","6/01/2014","Theft","Valued at $400"
"-88.2388616","40.1080864","6/07/2014","Theft","Valued at $200"
"-88.2459285","40.0971986","6/08/2014","Theft","Valued at $200"
"-88.2447356","40.1043117","6/09/2014","Theft","Valued at $200"
"-88.2351923","40.1152292","6/05/2014","Theft","Valued at $1,500"
"-88.2701576","40.097492","6/10/2014","Theft","Valued at $30"
"-88.2326013","40.1135841","6/10/2014","Theft","Valued at $150"
"-88.2409698","40.127925","6/14/2014","Theft","Valued at $200"
"-88.2309276","40.1232449","6/18/2014","Theft","Valued at $100"
"-88.2749802","40.1377355","6/18/2014","Theft","Valued at $100"
"-88.2453123","40.113062","6/05/2014","Theft","Valued at $145"
"-88.2692027","40.0975002","6/17/2014","Theft","Valued at $600"
"-88.2513526","40.1144476","6/23/2014","Theft","Valued at $80"
"-88.2513097","40.1144538","6/23/2014","Theft","Valued at $120"
"-88.2512721","40.1144579","6/23/2014","Theft","Valued at $80"
"-88.2383814","40.1124435","6/20/2014","Theft","Valued at $75"
"-88.2327247","40.1101378","6/29/2014","Theft","Valued at $200"
"-88.2459091","40.0972058","7/02/2014","Theft","Valued at $1,000"
"-88.2315338","40.1252384","7/02/2014","Theft","Valued at $150"
"-88.2942009","40.1248323","7/02/2014","Theft","Valued at $200"
"-88.2348543","40.1127594","7/05/2014","Theft","Valued at $100"
"-88.2331485","40.1127677","5/25/2014","Theft","Valued at $1"
"-88.2666036","40.1080003","7/07/2014","Theft","Valued at $250"
"-88.2827801","40.1020755","7/08/2014","Theft","Valued at $200"
"-88.2549012","40.147071","7/08/2014","Theft","Valued at $100"
"-88.2522632","40.1552203","7/09/2014","Theft","Valued at $80"
"-88.2522954","40.1552172","7/09/2014","Theft","Valued at $600"
"-88.2522418","40.1552234","7/09/2014","Theft","Valued at $150"
"-88.2542092","40.0950381","7/09/2014","Theft","Valued at $400"
"-88.2476377","40.1013902","7/09/2014","Theft","Valued at $500"
"-88.2347283","40.1070197","7/10/2014","Theft","Valued at $313"
"-88.2939541","40.1165542","7/10/2014","Theft","Valued at $70"
"-88.2423055","40.1170014","7/04/2014","Theft","Valued at $1"
"-88.2338378","40.113021","7/11/2014","Theft","Valued at $70"
"-88.2461143","40.1201335","7/15/2014","Theft","Valued at $200"
"-88.2461572","40.1201386","7/15/2014","Theft","Valued at $200"
"-88.2347283","40.1070197","7/15/2014","Theft","Valued at $200"
"-88.2594395","40.1333964","7/17/2014","Theft","Valued at $50"
"-88.2308578","40.1232551","7/16/2014","Theft","Valued at $100"
"-88.3256954","40.082176","7/17/2014","Theft","Valued at $100"
"-88.2946059","40.1246703","7/19/2014","Theft","Valued at $10"
"-88.2527125","40.15046","7/20/2014","Theft","Valued at $300"
"-88.2366407","40.1066648","7/21/2014","Theft","Valued at $180"
"-88.2306245","40.1115656","7/17/2014","Theft","Valued at $100"
"-88.2601315","40.1308659","7/23/2014","Theft","Valued at $80"
"-88.2950377","40.1007419","7/12/2014","Theft","Valued at $150"
"-88.2515618","40.1220409","7/23/2014","Theft","Valued at $501"
"-88.241238","40.1239176","7/23/2014","Theft","Valued at $150"
"-88.244985","40.1152579","7/29/2014","Theft","Valued at $160"
"-88.2578892","40.1321619","7/29/2014","Theft","Valued at $119"
"-88.2725126","40.0936633","7/31/2014","Theft","Valued at $25"
"-88.2339947","40.1082208","7/30/2014","Theft","Valued at $150"
"-88.20925","40.1110979","8/1/2012","Theft","Valued at >$500"
"-88.2137454","40.1047466","8/13/2012","Theft","Valued at >$500"
"-88.1885862","40.1026992","8/22/2012","Theft","Valued at >$500"
"-88.2190347","40.1126897","8/24/2012","Theft","Valued at >$500"
"-88.2192171","40.1143717","8/31/2012","Theft","Valued at >$500"
"-88.2071042","40.1166773","9/17/2012","Theft","Valued at >$500"
"-88.2182086","40.110503","9/30/2012","Theft","Valued at >$500"
"-88.2070076","40.110663","9/29/2014","Theft","Valued at >$500"
"-88.1962144","40.1099491","10/7/2012","Theft","Valued at >$500"
"-88.2093894","40.1111061","10/16/2012","Theft","Valued at >$500"
"-88.2078767","40.089383","10/18/2012","Theft","Valued at >$500"
"-88.2128549","40.1122466","10/29/2012","Theft","Valued at >$500"
"-88.2178223","40.1104989","10/29/2012","Theft","Valued at >$500"
"-88.2200217","40.114622","11/9/2012","Theft","Valued at >$500"
"-88.1981134","40.1043035","11/10/2012","Theft","Valued at >$500"
"-88.2000661","40.1037783","11/17/2012","Theft","Valued at >$500"
"-88.2068896","40.1106548","11/19/2012","Theft","Valued at >$500"
"-88.2186162","40.1072741","4/23/2013","Theft","Valued at >$500"
"-88.2207835","40.1145399","5/28/2013","Theft","Valued at >$500"
"-88.2091427","40.1111225","6/11/2013","Theft","Valued at >$500"
"-88.2188845","40.1047959","6/12/2013","Theft","Valued at >$500"
"-88.2068789","40.1105974","6/13/2013","Theft","Valued at >$500"
"-88.1904209","40.0974428","6/24/2013","Theft","Valued at >$500"
"-88.1987357","40.1022027","7/11/2013","Theft","Valued at >$500"
"-88.2093358","40.1111266","7/23/2013","Theft","Valued at >$500"
"-88.2127851","40.1122589","7/23/2013","Theft","Valued at >$500"
"-88.221733","40.1155533","8/7/2013","Theft","Valued at >$500"
"-88.2075977","40.1136087","8/14/2013","Theft","Valued at >$500"
"-88.2216364","40.1136538","8/25/2013","Theft","Valued at >$500"
"-88.2090676","40.1039588","9/3/2013","Theft","Valued at >$500"
"-88.2199895","40.1126774","9/5/2013","Theft","Valued at >$500"
"-88.2157516","40.1104825","9/25/2013","Theft","Valued at >$500"
"-88.2130802","40.1146589","9/29/2013","Theft","Valued at >$500"
"-88.2276928","40.1175224","9/30/2013","Theft","Valued at >$500"
"-88.2104301","40.1059283","10/8/2013","Theft","Valued at >$500"
"-88.207823","40.1122794","10/26/2013","Theft","Valued at >$500"
"-88.2195926","40.1129523","12/1/2013","Theft","Valued at >$500"
"-88.2211483","40.1145892","5/30/2014","Theft","Valued at >$500"
"-88.2088852","40.1129112","6/10/2014","Theft","Valued at >$500"
"-88.2070184","40.1105809","6/21/2014","Theft","Valued at >$500"
"-88.2123828","40.1105481","8/1/2012","Theft","Valued at <$500"
"-88.2078445","40.1266699","8/3/2012","Theft","Valued at <$500"
"-88.2071739","40.1020016","8/5/2012","Theft","Valued at <$500"
"-88.1965041","40.1067161","8/7/2012","Theft","Valued at <$500"
"-88.2064819","40.102055","8/8/2012","Theft","Valued at <$500"
"-88.2050443","40.1055426","8/10/2012","Theft","Valued at <$500"
"-88.1986284","40.112862","8/10/2012","Theft","Valued at <$500"
"-88.2115459","40.1173009","8/12/2012","Theft","Valued at <$500"
"-88.1920946","40.1113358","8/10/2012","Theft","Valued at <$500"
"-88.2134128","40.1107204","8/8/2012","Theft","Valued at <$500"
"-88.2029092","40.118712","8/14/2012","Theft","Valued at <$500"
"-88.2078016","40.1171532","8/14/2012","Theft","Valued at <$500"
"-88.2027912","40.1018826","8/16/2012","Theft","Valued at <$500"
"-88.221851","40.1136538","8/17/2012","Theft","Valued at <$500"
"-88.1976414","40.1102281","8/13/2012","Theft","Valued at <$500"
"-88.193264","40.0998228","8/18/2012","Theft","Valued at <$500"
"-88.1906515","40.0965769","8/20/2012","Theft","Valued at <$500"
"-88.1958818","40.0870273","8/21/2012","Theft","Valued at <$500"
"-88.2133403","40.1107163","8/10/2012","Theft","Valued at <$500"
"-88.2142711","40.1130261","8/25/2012","Theft","Valued at <$500"
"-88.2199037","40.1126856","8/25/2012","Theft","Valued at <$500"
"-88.2113367","40.117305","8/4/2012","Theft","Valued at <$500"
"-88.2092392","40.1039752","8/29/2012","Theft","Valued at <$500"
"-88.2073778","40.1058339","8/31/2012","Theft","Valued at <$500"
"-88.2029092","40.101899","9/3/2012","Theft","Valued at <$500"
"-88.1920087","40.0920423","9/3/2012","Theft","Valued at <$500"
"-88.206085","40.1056165","9/3/2012","Theft","Valued at <$500"
"-88.2034886","40.1136497","9/4/2012","Theft","Valued at <$500"
"-88.2105803","40.1173009","9/8/2012","Theft","Valued at <$500"
"-88.2108378","40.1142979","9/6/2012","Theft","Valued at <$500"
"-88.2215345","40.1128661","9/6/2012","Theft","Valued at <$500"
"-88.221615","40.1128825","9/4/2012","Theft","Valued at <$500"
"-88.2090837","40.1111266","9/11/2012","Theft","Valued at <$500"
"-88.2089281","40.1134774","9/13/2012","Theft","Valued at <$500"
"-88.2199466","40.1108025","9/14/2012","Theft","Valued at <$500"
"-88.2089227","40.113543","8/24/2012","Theft","Valued at <$500"
"-88.2201183","40.1127143","9/23/2012","Theft","Valued at <$500"
"-88.2135308","40.1107286","9/26/2012","Theft","Valued at <$500"
"-88.1751537","40.1131656","9/28/2012","Theft","Valued at <$500"
"-88.2175219","40.1107286","9/30/2012","Theft","Valued at <$500"
"-88.2198286","40.1136825","10/1/2012","Theft","Valued at <$500"
"-88.2160521","40.1128538","10/4/2012","Theft","Valued at <$500"
"-88.2069433","40.1105891","10/4/2012","Theft","Valued at <$500"
"-88.214432","40.1173255","10/5/2012","Theft","Valued at <$500"
"-88.2044005","40.1234376","10/6/2012","Theft","Valued at <$500"
"-88.2173395","40.1113358","10/10/2012","Theft","Valued at <$500"
"-88.2091856","40.1111266","10/11/2012","Theft","Valued at <$500"
"-88.2179081","40.1116312","10/12/2012","Theft","Valued at <$500"
"-88.2071847","40.1166896","10/12/2012","Theft","Valued at <$500"
"-88.2180476","40.1106958","10/15/2012","Theft","Valued at <$500"
"-88.2117176","40.1125092","10/16/2012","Theft","Valued at <$500"
"-88.2089603","40.1039917","10/18/2012","Theft","Valued at <$500"
"-88.2070827","40.1105974","10/23/2012","Theft","Valued at <$500"
"-88.2197857","40.1162507","10/18/2012","Theft","Valued at <$500"
"-88.2179081","40.1125748","10/26/2012","Theft","Valued at <$500"
"-88.2094753","40.1111307","10/31/2012","Theft","Valued at <$500"
"-88.2009029","40.1234705","11/6/2012","Theft","Valued at <$500"
"-88.2052588","40.1238725","11/15/2012","Theft","Valued at <$500"
"-88.2202685","40.1136784","11/18/2012","Theft","Valued at <$500"
"-88.21985","40.1108025","11/16/2012","Theft","Valued at <$500"
"-88.2092929","40.111102","11/29/2012","Theft","Valued at <$500"
"-88.2089227","40.113543","1/2/2013","Theft","Valued at <$500"
"-88.1979203","40.0945702","1/24/2013","Theft","Valued at <$500"
"-88.2195282","40.1107368","11/1/2012","Theft","Valued at <$500"
"-88.2179189","40.1124928","2/24/2013","Theft","Valued at <$500"
"-88.1916332","40.0933884","3/4/2012","Theft","Valued at <$500"
"-88.1990147","40.1131","3/5/2013","Theft","Valued at <$500"
"-88.2028127","40.1096701","3/18/2013","Theft","Valued at <$500"
"-88.1966543","40.108029","3/20/2013","Theft","Valued at <$500"
"-88.2132089","40.1137153","3/16/2013","Theft","Valued at <$500"
"-88.2193995","40.1058134","3/27/2013","Theft","Valued at <$500"
"-88.1945944","40.1135759","4/6/2013","Theft","Valued at <$500"
"-88.2266521","40.1238478","4/9/2013","Theft","Valued at <$500"
"-88.2155156","40.113822","4/15/2013","Theft","Valued at <$500"
"-88.2001305","40.1007091","4/18/2013","Theft","Valued at <$500"
"-88.220365","40.1118035","4/20/2013","Theft","Valued at <$500"
"-88.2187128","40.1072987","4/23/2013","Theft","Valued at <$500"
"-88.219732","40.1108107","4/23/2013","Theft","Valued at <$500"
"-88.1969869","40.109826","5/6/2013","Theft","Valued at <$500"
"-88.2237017","40.1069048","5/1/2013","Theft","Valued at <$500"
"-88.1987464","40.0947754","5/17/2013","Theft","Valued at <$500"
"-88.2034457","40.1135841","5/20/2013","Theft","Valued at <$500"
"-88.2219744","40.1136579","5/21/2013","Theft","Valued at <$500"
"-88.1993902","40.0896046","5/22/2013","Theft","Valued at <$500"
"-88.2092178","40.111102","5/24/2013","Theft","Valued at <$500"
"-88.2071739","40.1020016","5/27/2013","Theft","Valued at <$500"
"-88.2028234","40.0935525","5/17/2013","Theft","Valued at <$500"
"-88.2178437","40.1086117","4/23/2013","Theft","Valued at <$500"
"-88.2125974","40.1099655","5/23/2013","Theft","Valued at <$500"
"-88.1854105","40.0984768","5/28/2013","Theft","Valued at <$500"
"-88.1994653","40.1220922","5/27/2013","Theft","Valued at <$500"
"-88.2194799","40.1147287","5/30/2013","Theft","Valued at <$500"
"-88.2186377","40.1126897","5/31/2013","Theft","Valued at <$500"
"-88.1905818","40.1028099","6/4/2013","Theft","Valued at <$500"
"-88.2275534","40.1175142","6/6/2013","Theft","Valued at <$500"
"-88.2199252","40.1146179","5/30/2013","Theft","Valued at <$500"
"-88.2071686","40.110622","6/12/2013","Theft","Valued at <$500"
"-88.2201183","40.1127143","6/10/2013","Theft","Valued at <$500"
"-88.1940687","40.0983209","6/17/2013","Theft","Valued at <$500"
"-88.1948304","40.0940286","6/15/2013","Theft","Valued at <$500"
"-88.2034779","40.0996504","6/17/2013","Theft","Valued at <$500"
"-88.2171893","40.1113522","6/28/2013","Theft","Valued at <$500"
"-88.2178652","40.1086773","6/27/2013","Theft","Valued at <$500"
"-88.2009566","40.1019975","6/29/2013","Theft","Valued at <$500"
"-88.2172698","40.1113605","6/9/2013","Theft","Valued at <$500"
"-88.2171464","40.1215343","7/5/2013","Theft","Valued at <$500"
"-88.2217075","40.113662","7/4/2013","Theft","Valued at <$500"
"-88.1940258","40.098325","7/8/2013","Theft","Valued at <$500"
"-88.2135308","40.1107286","7/10/2013","Theft","Valued at <$500"
"-88.2199466","40.1108025","7/12/2013","Theft","Valued at <$500"
"-88.217243","40.1113317","7/15/2013","Theft","Valued at <$500"
"-88.217876","40.1100148","7/16/2013","Theft","Valued at <$500"
"-88.2215023","40.1143964","7/17/2013","Theft","Valued at <$500"
"-88.2197937","40.110784","7/18/2013","Theft","Valued at <$500"
"-88.2199091","40.110782","7/18/2013","Theft","Valued at <$500"
"-88.22191","40.1136374","7/18/2013","Theft","Valued at <$500"
"-88.2146358","40.1173173","7/19/2013","Theft","Valued at <$500"
"-88.2091427","40.1111225","7/24/2013","Theft","Valued at <$500"
"-88.2090139","40.112542","7/25/2013","Theft","Valued at <$500"
"-88.1798959","40.105518","7/26/2013","Theft","Valued at <$500"
"-88.1977487","40.1079141","7/27/2013","Theft","Valued at <$500"
"-88.2200539","40.1126897","7/24/2013","Theft","Valued at <$500"
"-88.2207727","40.1132723","7/28/2013","Theft","Valued at <$500"
"-88.2070827","40.1105974","7/28/2013","Theft","Valued at <$500"
"-88.2075334","40.1125174","7/19/2013","Theft","Valued at <$500"
"-88.2089067","40.1071715","7/30/2013","Theft","Valued at <$500"
"-88.2109773","40.1116476","8/1/2013","Theft","Valued at <$500"
"-88.2071471","40.1081275","8/1/2013","Theft","Valued at <$500"
"-88.2074153","40.1157502","8/2/2013","Theft","Valued at <$500"
"-88.1870949","40.1010045","8/3/2013","Theft","Valued at <$500"
"-88.1867623","40.1031054","8/5/2013","Theft","Valued at <$500"
"-88.2147431","40.1104907","8/2/2013","Theft","Valued at <$500"
"-88.2072759","40.1020303","8/5/2013","Theft","Valued at <$500"
"-88.2218081","40.1136641","8/5/2013","Theft","Valued at <$500"
"-88.2093894","40.1111061","8/6/2013","Theft","Valued at <$500"
"-88.2098937","40.1091122","8/6/2013","Theft","Valued at <$500"
"-88.2075655","40.1130918","8/9/2013","Theft","Valued at <$500"
"-88.2071042","40.1020467","8/15/2013","Theft","Valued at <$500"
"-88.211621","40.1114384","8/13/2013","Theft","Valued at <$500"
"-88.205924","40.094956","8/15/2013","Theft","Valued at <$500"
"-88.2018471","40.1020385","8/16/2013","Theft","Valued at <$500"
"-88.219732","40.1108107","8/17/2013","Theft","Valued at <$500"
"-88.2138419","40.1121482","8/19/2013","Theft","Valued at <$500"
"-88.2072973","40.1032859","8/20/2013","Theft","Valued at <$500"
"-88.2094377","40.1111225","8/22/2013","Theft","Valued at <$500"
